id;created_at;text
1,34293E+18;26/12/2020 20:16;@whywouldyou_uk 3/3 The NHS is ready to deliver a COVID-19 vaccination programme now that the vaccine has been appr… https://t.co/98fHBIUg0L
1,34293E+18;26/12/2020 20:16;@whywouldyou_uk 2/3 COVID-19 vaccines have been developed in a coordinated way that allows some stages of this proc… https://t.co/L3s8dFN8bx
1,34293E+18;26/12/2020 20:16;@whywouldyou_uk 1/3 Hello. Vaccine development has been underway since early this year, as soon as the virus began… https://t.co/NLawL1pyNG
1,34293E+18;26/12/2020 20:09;@Jmg64John @Judyastley @ToGreeks 2/2 Once a vaccine has trained your immune system to know how to fight a disease,… https://t.co/E2INMGPdfi
1,34293E+18;26/12/2020 20:08;@Jmg64John @Judyastley @ToGreeks 1/2 Hi there. Vaccines teach your immune system how to create antibodies that prot… https://t.co/oAA23XhUNm
1,34292E+18;26/12/2020 20:06;@ThemysciranJZ Hello. Vaccination is the most important thing we can do to protect against ill health. It's much sa… https://t.co/pzogHrd5zD
1,34287E+18;26/12/2020 16:33;The COVID-19 vaccine has undergone rigorous tests, including clinical trials, that are globally recognised as havin… https://t.co/zGkanfFnnr
1,34286E+18;26/12/2020 16:00;An unwell child can be a real worry. Think 111 first to get help. For urgent care, get booked in to be seen quickly… https://t.co/gXU7ICtJZB
1,34286E+18;26/12/2020 15:57;NHS talking therapies are an effective way to treat common mental health issues if you're finding it hard to cope.… https://t.co/3k9FWmmulD
1,34286E+18;26/12/2020 15:50;"""If you have an appointment to see your
midwife or maternity team over the festive season, it’s important that
you'… https://t.co/R5R7J3cYe3"
1,34283E+18;26/12/2020 13:52;If you have an appointment, or are concerned about the health of you or your baby over the festive season, just spe… https://t.co/e9eOFY4L58
1,34282E+18;26/12/2020 13:07;"@GaryFcbsam 2/2 service (IAPT) online. For more info visit: https://t.co/84NKosPjP7

You can also try: ● Call 116 1… https://t.co/ioSYhJ0qgv"
1,34282E+18;26/12/2020 13:06;@GaryFcbsam 1/2 Hello, We’re really sorry to hear that you’ve had such a difficult time. Talking therapies are avai… https://t.co/3KDi4hmgdP
1,34279E+18;26/12/2020 11:08;The NHS is currently offering the COVID-19 vaccine to people most at risk from coronavirus. The vaccine will be off… https://t.co/tUHP1KznZR
1,34277E+18;26/12/2020 10:00;"🎅Been given the gift of a new phone this Christmas?

Protect the ones you love by making sure you have the… https://t.co/nBRBLftbTG"
1,34275E+18;26/12/2020 08:38;@jinksy300363 @iJezabella (4/4) disease. The JCVI committee has advised that the vaccine first be given to care hom… https://t.co/Z0z9Fx2Rij
1,34275E+18;26/12/2020 08:38;@jinksy300363 @iJezabella (3/4) Currently, over three-quarters of deaths caused by SARS-CoV-2 infection are in this… https://t.co/y8Nr9U8AJp
1,34275E+18;26/12/2020 08:37;@jinksy300363 @iJezabella (2/4) The current recommendations are that the most vulnerable individuals in society are… https://t.co/tIZlIOkyYh
1,34275E+18;26/12/2020 08:36;@jinksy300363 (1/4) The Joint Committee on Vaccination and Immunisation (JCVI) are the independent experts who advi… https://t.co/l6xU2hknyE
1,34273E+18;26/12/2020 07:03;@alison1001 Hi Alison. The UK operates a system of informed consent for vaccinations. Vaccines are the most effecti… https://t.co/hw09a96Szk
1,34272E+18;26/12/2020 06:39;@warningshout Hi Marse. Vaccination is the most important thing we can do to protect against ill health. It's much… https://t.co/KV7eKY9Vxe
1,34256E+18;25/12/2020 19:45;@NachosDad 3/3 matter how difficult: ● Call 116 123 to talk to Samaritans ● Or text Shout to 85258 to speak to a tr… https://t.co/9xrXkTFE7A
1,34256E+18;25/12/2020 19:45;@NachosDad 2/3 refer yourself directly to an NHS psychological therapies service (IAPT) online. For more info visit… https://t.co/OzalXiXjII
1,34256E+18;25/12/2020 19:45;@NachosDad 1/3 Hi Dan. We're so sorry to hear that you waited two weeks for an appointment and were only able to sp… https://t.co/CtWjuBX5dZ
1,34254E+18;25/12/2020 18:30;"Vaccines are only made available to the public after meeting strict safety and effectiveness criteria. 

Find out m… https://t.co/Ruhvvhvw3p"
1,34251E+18;25/12/2020 16:57;NHS talking therapies can help if you’ve not been feeling yourself lately and you're finding it hard to cope. Talki… https://t.co/pCSOlcSWdY
1,34251E+18;25/12/2020 16:22;@xxtopbrickxxx It is considered unlikely at this stage that the vaccine will prove to be ineffective against this v… https://t.co/hGbL5SIyu3
1,34248E+18;25/12/2020 14:49;@whywouldyou_uk 3/3 available. The data looked at includes all the results from lab studies, clinical trials, manuf… https://t.co/uaTBP7zOo9
1,34248E+18;25/12/2020 14:49;@whywouldyou_uk 2/3 once it met robust standards of effectiveness, safety and quality. Right through the tests and… https://t.co/htX61evJDC
1,34248E+18;25/12/2020 14:49;@whywouldyou_uk 1/3 The safety of the public will always come first. The Medicines and Healthcare products Regulato… https://t.co/PrwSDzaT8L
1,34247E+18;25/12/2020 14:00;Bloating that lasts three weeks or more could be a sign of cancer. It’s probably nothing serious, but finding cance… https://t.co/IYuOLbtyUd
1,34241E+18;25/12/2020 10:00;"🎄 Got a new phone under the tree this year?

📱 Say thank you to the ones you love by making sure the #NHSCOVID19app… https://t.co/Cdm79mdWLF"
1,34239E+18;25/12/2020 09:00;"If you think you need A&amp;E over the festive season, just think 111 first. We will help you right away. And if you ne… https://t.co/YqybDjtdfR"
1,34236E+18;25/12/2020 06:37;@gazab41 The UK operates a system of informed consent for vaccinations. Vaccines are the most effective way to prev… https://t.co/fN3xXVwryo
1,34221E+18;24/12/2020 20:47;@Bluebirdlouise Hello Louise. It is considered unlikely at this stage that the vaccine will prove to be ineffective… https://t.co/jwa7UwRsl9
1,3422E+18;24/12/2020 20:19;@goldengirlnot at the speed at which it can be manufactured.  Now that a COVID-19 vaccine has been approved it will… https://t.co/rHhSTSNFsH
1,3422E+18;24/12/2020 20:19;@goldengirlnot 1/2 Planning is underway building on our expertise delivering immunisation programmes. An enormous a… https://t.co/vUovs0kxrs
1,34218E+18;24/12/2020 19:00;The pandemic is affecting us all. If you are struggling to cope with anxiety and depression, NHS talking therapies… https://t.co/JsV5w1TKwl
1,34218E+18;24/12/2020 18:41;@nixs6 It's much safer for your immune system to learn this through vaccination than by catching the diseases and t… https://t.co/rNkQMrkA7U
1,34218E+18;24/12/2020 18:41;@nixs6 2/2 We have eradicated smallpox and are near to eradicating polio, both through using vaccines. Vaccines tea… https://t.co/fKmnxF0b1O
1,34218E+18;24/12/2020 18:41;@nixs6 1/2 Vaccination is the most important thing we can do to protect ourselves and our children against ill heal… https://t.co/dXuZPjT0WT
1,34218E+18;24/12/2020 18:32;"@DoubleUSee Details of COVID-19 vaccine ingredients can be found here: 

https://t.co/k1bAfUqynY"
1,34218E+18;24/12/2020 18:28;"@humanconditonwf Details of COVID-19 vaccine ingredients can be found here: 

https://t.co/k1bAfUqynY"
1,34218E+18;24/12/2020 18:28;@humanconditonwf 2/3 COVID-19 vaccines have been developed in a coordinated way that allows some stages of this pro… https://t.co/2OV7WcSDeB
1,34218E+18;24/12/2020 18:28;@humanconditonwf 1/3 Vaccine development has been underway since early this year, as soon as the virus began spread… https://t.co/xSIqM3o1ss
1,34217E+18;24/12/2020 18:23;@PandoraSpox1 Vaccines only contain ingredients that are essential to make them safe and effective and don't contai… https://t.co/7Np5fBKSOy
1,34217E+18;24/12/2020 18:14;@scotslassnow 2/2 The data looked at includes all the results from lab studies, clinical trials, manufacturing and… https://t.co/dTGwmvWlDR
1,34217E+18;24/12/2020 18:13;@scotslassnow 1/2 The COVID-19 vaccine was only approved once it met robust standards of effectiveness, safety and… https://t.co/EkEwtMfhgO
1,34216E+18;24/12/2020 17:30;The COVID-19 vaccine, just like any other vaccine, works by teaching your immune system how to defend itself agains… https://t.co/y0rt4MGuFN
1,34215E+18;24/12/2020 16:44;Stroke is a medical emergency. If you are showing symptoms, acting quickly will reduce the risk of death and disabi… https://t.co/VT8qkHJLf4
1,34214E+18;24/12/2020 16:12;@michaelashephea 3/3 ● Call 116 123 to talk to Samaritans ● Or text Shout to 85258 to speak to a trained volunteer. We hope this helps.
1,34214E+18;24/12/2020 16:11;@michaelashephea 2/3 therapies service (IAPT) online. For more info visit: https://t.co/84NKosPjP7 Also, the follow… https://t.co/sOweq7z66e
1,34214E+18;24/12/2020 16:11;@michaelashephea 1/3 Michaela. We're so sorry to hear that you're still trying to see a doctor. Talking therapies a… https://t.co/3tA4EKKwFn
1,34212E+18;24/12/2020 14:48;Diarrhoea for three weeks or more could be a sign of cancer. It’s probably nothing serious, but finding cancer earl… https://t.co/ARvxfIVGH7
1,34207E+18;24/12/2020 11:24;"@wokingwonder59 You can download the NHS App and book GP appointments through that, if helpful

https://t.co/mS7Qb7Joa2"
1,34206E+18;24/12/2020 10:34;@Arsenal @WhitHealth @NHSHomerton @NHS_NCLCCG Thank you Gunnersaurus! 🦕💙
1,34205E+18;24/12/2020 10:25;More than half a million people have had the COVID vaccine so far... https://t.co/1zDqQHj3rV
1,34203E+18;24/12/2020 08:53;"@FrWikinson Hello. A full list of ingredients can be found here: 

https://t.co/k1bAfU8Xwq"
1,342E+18;24/12/2020 06:48;@MCFC_Chico It is considered unlikely at this stage that the vaccine will prove to be ineffective against this vari… https://t.co/o3uTbvGtoS
1,342E+18;24/12/2020 06:39;@iJezabella Vaccination will be managed by the health services in each UK nation. The vaccine will be available fro… https://t.co/BqW5mzmb83
1,34199E+18;24/12/2020 06:14;@daly_robinson We can’t give medical advice here but if you feel like you need some, go to https://t.co/8VfK81f9u3… https://t.co/C2P23igqkj
1,34199E+18;24/12/2020 06:14;@daly_robinson Please do not give up hope, Rob - If you need additional medical help, there are people who want to… https://t.co/OI6QguAPPF
1,34195E+18;24/12/2020 03:36;@AQueerPanda We are so sorry to hear you were laughed at and sent home. You can find information about treatment op… https://t.co/yxiHxrlHKu
1,34178E+18;23/12/2020 16:09;@kiradevil57 Hi Kira. We've worked to make information available to help look after a child or young person's menta… https://t.co/6aIiv5OKec
1,34178E+18;23/12/2020 16:04;"RT @DHSCgovuk: ⚠️ A number of areas will move into higher tiers from 00:01 on Saturday 26 December.

The government has decided to act ahea…"
1,34176E+18;23/12/2020 14:47;"RT @PHE_uk: We must work together to stop #COVID19. Our actions can help to protect one another. Remember...

Maintaining social distance w…"
1,34175E+18;23/12/2020 14:18;Bloating that lasts three weeks or more could be a sign of cancer. It’s probably nothing serious, but finding cance… https://t.co/nJqo4JI5jO
1,34171E+18;23/12/2020 11:29;"If you think you need A&amp;E over the festive season, just think 111 first. We will help you right away. And if you ne… https://t.co/hQWDczQsWW"
1,3417E+18;23/12/2020 11:13;@TheSilkRoad2 Hello. We’re sorry to hear you are having difficulties accessing NHS services. You can find informati… https://t.co/lXX5QUERJr
1,3417E+18;23/12/2020 10:56;"@rmrserpent Because of the latest numbers... ⬇️

https://t.co/PRPODFuhGn"
1,34169E+18;23/12/2020 10:16;@rmrserpent Hello Richard. It is considered unlikely at this stage that the vaccine will prove to be ineffective ag… https://t.co/6VfynQYECd
1,34168E+18;23/12/2020 09:51;"Vaccines teach your immune system how to create antibodies that protect you from diseases.

It's much safer for you… https://t.co/OwbJuhxv8c"
1,34166E+18;23/12/2020 08:09;@alisondcarr (3/3) We can’t give medical advice here but if you feel like you need some, contact your GP, go to… https://t.co/ozCMEFg7Iw
1,34166E+18;23/12/2020 08:05;@alisondcarr (2/3) Whatever feelings or situation you are in, there are people who want to help get you safe. If yo… https://t.co/o8PixiGRKX
1,34166E+18;23/12/2020 08:05;@alisondcarr (1/3) We are very sorry to hear about your loss during this difficult time.  Whenever it happens, bere… https://t.co/kViFXWTHce
1,34148E+18;22/12/2020 20:29;@anonymous4835 Hello. In the UK, a vaccine is tested through three clinical trials before being rolled out as a vac… https://t.co/Z2TaApZCpA
1,34148E+18;22/12/2020 20:25;@stevec00ps Hello Steve. In the UK, a vaccine is tested through three clinical trials before being rolled out as a… https://t.co/pW8C5f0wNq
1,34148E+18;22/12/2020 20:22;@sarfsee Hello. In the UK, a vaccine is tested through three clinical trials before being rolled out as a vaccine.… https://t.co/3bQI1JhYzi
1,34145E+18;22/12/2020 18:08;RT @NHSEngland: Find out which pharmacy is open near you over Christmas and New Year — so you can get the medicines and advice you need. ht…
1,34144E+18;22/12/2020 17:51;@DumbJam @DumbJam (2/2) We can’t give medical advice here but if you feel like you need some, contact your GP, go t… https://t.co/feAMcXN5Vg
1,34144E+18;22/12/2020 17:50;@DumbJam Hi @DumbJam (1/2) Whatever feelings or situation you are in, there are people who want to help get you saf… https://t.co/fBz2jML9D3
1,34135E+18;22/12/2020 11:30;In this video, our clinical lead takes you through information about the COVID-19 vaccine, the latest guidance for… https://t.co/URwlcMX5t1
1,34134E+18;22/12/2020 10:50;"RT @DHSCgovuk: We have issued guidance for the clinically extremely vulnerable in Tier 4 areas. 

All clinically extremely vulnerable indiv…"
1,34134E+18;22/12/2020 10:50;"RT @PHE_uk: Are you living in a #tier4 area? 

This is what you need to know:

- You must not leave home except for specific purposes
- You…"
1,34128E+18;22/12/2020 07:27;@missover123 Hi. If your friend needs more urgent help, you can find your local urgent mental health helpline: https://t.co/5rRKJrtBKD
1,34105E+18;21/12/2020 16:08;"Today is the #WinterSolstice.

The colder weather can cause us to feel a bit sluggish, but the difficult period we'… https://t.co/gpY9xnUJrW"
1,34103E+18;21/12/2020 14:18;"RT @PHE_uk: Got any #COVID19 symptoms? Book a test now, even  if you don't feel too bad.

Use the #COVIDapp or visit: https://t.co/IQTgxFLv…"
1,34102E+18;21/12/2020 13:58;"When you think you need A&amp;E, just think 111 first. We will help you right away. And if you need urgent care, we’ll… https://t.co/7oasi4GW0N"
1,34102E+18;21/12/2020 13:52;@sweetpotsface 3/3 You can talk about anything that's troubling you, no matter how difficult: Call 116 123 to talk… https://t.co/BgWcmNhgsk
1,34102E+18;21/12/2020 13:51;@sweetpotsface 2/3 psychological therapies service (IAPT) online. For more info visit: https://t.co/84NKosPjP7 You… https://t.co/w65C6hWpXt
1,34102E+18;21/12/2020 13:50;@sweetpotsface 1/3 Hi Lora, we're really sorry to hear that you haven't received this kind of help yet. Talking the… https://t.co/3jSvOkvuhW
1,34099E+18;21/12/2020 11:44;The NHS is currently offering the COVID-19 vaccine to people most at risk from coronavirus. The vaccine will be off… https://t.co/HWpRLTRo3O
1,34097E+18;21/12/2020 10:55;@jane14roberts (3/3)Currently, over three-quarters of deaths caused by SARS-CoV-2 infection are in this older popul… https://t.co/jLUC4BWZMA
1,34097E+18;21/12/2020 10:53;@jane14roberts (2/3) The current recommendations are that the most vulnerable individuals in society are prioritise… https://t.co/HxzqFBIyK7
1,34097E+18;21/12/2020 10:53;@jane14roberts (1/3)Hello Jane. The Joint Committee on Vaccination and Immunisation (JCVI) are the independent expe… https://t.co/YnrZfSGfEh
1,34096E+18;21/12/2020 10:09;The COVID-19 vaccine, just like any other vaccine, works by teaching your immune system how to defend itself agains… https://t.co/zYdLep9tk5
1,34096E+18;21/12/2020 09:48;"RT @NHSEnglandLDN: London is now in #Tier4, which means people should #StayAtHome  where possible.

🏥 Only leave home for food, medical rea…"
1,34095E+18;21/12/2020 09:16;@AngeVader Hi Ange. If your friend needs more urgent help, you can find your local urgent mental health helpline: https://t.co/5rRKJrtBKD
1,34079E+18;20/12/2020 22:52;@FrWikinson 4/4 The data looked at includes all the results from lab studies, clinical trials, manufacturing and qu… https://t.co/DOv8FnsK4k
1,34079E+18;20/12/2020 22:51;@FrWikinson 3/4 Right through the tests and the trials, teams of scientists and clinicians carefully, methodically,… https://t.co/05t9HAiQJs
1,34079E+18;20/12/2020 22:51;@FrWikinson 2/4 This Covid-19 vaccine was only approved once it met robust standards of effectiveness, safety and quality.
1,34079E+18;20/12/2020 22:49;@FrWikinson 1/4 The safety of the public will always come first. The Medicines and Healthcare products Regulatory A… https://t.co/nZvWLhKyeF
1,34079E+18;20/12/2020 22:42;@FrWikinson Hello. Vaccines only contain ingredients that are essential to make them safe and effective and don't c… https://t.co/2xcoUAlJeM
1,34073E+18;20/12/2020 19:04;@Tease2plzz 3/3 and quality as soon as they become available. The data looked at includes all the results from lab… https://t.co/ky9gAkeV9C
1,34073E+18;20/12/2020 19:04;@Tease2plzz 2/3 This Covid-19 vaccine was only approved once it met robust standards of effectiveness, safety and q… https://t.co/JWETtUjfxx
1,34073E+18;20/12/2020 19:01;@Tease2plzz 1/3 The safety of the public will always come first. The Medicines and Healthcare products Regulatory A… https://t.co/L7h0dXUHKh
1,34071E+18;20/12/2020 17:11;"Vaccines are only made available to the public after meeting strict safety and effectiveness criteria. 

Find out m… https://t.co/E2P6oJI0oa"
1,3407E+18;20/12/2020 16:47;"When you think you need A&amp;E, just think 111 first. We will help you right away. And if you need urgent care, we’ll… https://t.co/viU3FHN2pQ"
1,34066E+18;20/12/2020 14:00;Stroke is a medical emergency. If you are showing symptoms, acting quickly will reduce the risk of death and disabi… https://t.co/Qwd2VLyxWg
1,34065E+18;20/12/2020 13:15;@DeppLompa Hello. We’re sorry to hear you are having difficulties accessing NHS services. You can find information… https://t.co/iq3aLdINWL
1,3406E+18;20/12/2020 10:06;The COVID-19 vaccine has been through three phases of clinical trials to ensure it meets the highest standards of s… https://t.co/EEDMfr9zCi
1,34059E+18;20/12/2020 09:26;@ButterflyGhost_ Very sorry to hear you have been waiting for a year - you can find information about treatment opt… https://t.co/FmXw5B7l1L
1,34052E+18;20/12/2020 05:10;@StopNWO666 A full list of ingredients can be found here: https://t.co/k1bAfU8Xwq
1,34046E+18;20/12/2020 00:40;@sayitasitis100 2/2 You can find information about treatment options here: https://t.co/EPqRobFv2d Or contact: ● Ca… https://t.co/0F3dwQoZ37
1,34046E+18;20/12/2020 00:39;@sayitasitis100 1/2 Hi Liz. We apologize you were contacted during the hours you said you were unavailable.  And we… https://t.co/oe4Mp2WmbQ
1,34042E+18;19/12/2020 22:04;@RandomCharStr Hi Paul, we’re sorry to hear you are having difficulties accessing the right NHS services. You can f… https://t.co/ikgr7Hb6vk
1,3404E+18;19/12/2020 21:13;"RT @DHSCgovuk: From Sunday 20 December, some areas in England will enter Tier 4: Stay At Home.
 
[Tap to expand the poster] https://t.co/5y…"
1,34039E+18;19/12/2020 20:12;‘Just the flu? There's no 'just' about it. If you have a long-term health condition the flu can cause serious compl… https://t.co/1am77O7L2N
1,34038E+18;19/12/2020 19:46;"RT @10DowningStreet: From Sunday 20 December, some areas in England will enter Tier 4: Stay At Home.
 
[Tap to expand the poster] https://t…"
1,34038E+18;19/12/2020 19:43;@SwearByBeauty ● Call 116 123 to talk to Samaritans, or email: jo@samaritans.org for a reply within 24 hours ● Text… https://t.co/lIaP9id6G5
1,34038E+18;19/12/2020 19:42;@SwearByBeauty 1/2 We’re so sorry to hear about this experience. Just so you know, The following free listening ser… https://t.co/2j2gzYctZf
1,34038E+18;19/12/2020 19:32;@a2eny 2/2 Or contact: ● Call 116 123 to talk to Samaritans ● Or text Shout to 85258 to speak to a trained volunteer. Be well.
1,34038E+18;19/12/2020 19:32;@a2eny 1/2 Hi Richard. It’s disappointing you’ve not been able to reach NHS services when you need them most. Pleas… https://t.co/IX9ZTsCHT1
1,34035E+18;19/12/2020 17:50;@DerryWomen Very sorry to hear about the long waitlists you've encountered. If you need more urgent help, you can f… https://t.co/xfQEOnhgcG
1,34034E+18;19/12/2020 16:46;"When you think you need A&amp;E, just think 111 first. We will help you right away. And if you need urgent care, we’ll… https://t.co/oYO0sPKbAu"
1,34033E+18;19/12/2020 16:28;"RT @MattHancock: The scientific evidence on the new variant of #coronavirus is sobering. 

If you are in Tier 4, from tomorrow you must sta…"
1,3403E+18;19/12/2020 14:00;If you’ve had bloating, diarrhoea or discomfort for three weeks or more, it could be a sign of cancer. It’s probabl… https://t.co/jy5Q2vmosm
1,34026E+18;19/12/2020 11:18;@angelpadovano Hi Angelina. If your boyfriend needs more urgent help, he can find his local urgent mental health he… https://t.co/Eu6E239HZv
1,34025E+18;19/12/2020 11:05;The COVID-19 vaccine, just like any other vaccine, works by teaching your immune system how to defend itself agains… https://t.co/RNBYgpgUYN
1,34024E+18;19/12/2020 10:00;The COVID-19 vaccine has been through three phases of clinical trials to ensure it meets the highest standards of s… https://t.co/3sHyoAPj0G
1,34008E+18;18/12/2020 23:46;@DINGLEMUSIC Hi there. We’re disappointed to hear you’ve had such a delay accessing necessary services. You can fin… https://t.co/9wPqyhvdbb
1,33995E+18;18/12/2020 14:54;"When you think you need A&amp;E, just contact NHS 111 first. 

The NHS will help you right away and if you need urgent… https://t.co/ya6uMynrmK"
1,33988E+18;18/12/2020 10:15;The COVID-19 vaccine has been through three phases of clinical trials to ensure it meets the highest standards of s… https://t.co/v0bXOw0sJX
1,33984E+18;18/12/2020 08:00;"COVID-19 affects us all. No one is free from risk.

Although most people recover without treatment, some people can… https://t.co/jjE8vTfuFY"
1,33982E+18;18/12/2020 06:15;@GemGems_D We can’t give medical advice here but if you feel like you need some, contact your GP, go to… https://t.co/8NnVBRLalS
1,33982E+18;18/12/2020 06:14;@GemGems_D Hi Gem. Thanks for getting in touch. Whatever feelings or situation you are in, there are people who wan… https://t.co/Fjme3wY3tn
1,33975E+18;18/12/2020 01:47;@machinpaul80 Hi Paul. Sorry to hear you have not been able to see a GP.  You can find information about treatment… https://t.co/tR7vv0wb9I
1,33973E+18;18/12/2020 00:43;@BenMast9970 2/2The Government has accepted the recommendation from the independent Medicines and Healthcare produc… https://t.co/Q4huoJUNRh
1,33973E+18;18/12/2020 00:43;@BenMast9970 1/2 Hi Ben. All Covid-19 vaccines in development follow the same rigorous safety tests as over 600 cli… https://t.co/ViqJd5k8GW
1,33972E+18;17/12/2020 23:53;@kat_0782 2/2 Or contact: ● Call 116 123 to talk to Samaritans ● Or text Shout to 85258 to speak to a trained volunteer. Be well.
1,33972E+18;17/12/2020 23:52;@kat_0782 1/2 Hi Kathryn. We apologize that your partner spent three years waiting for mental health help only to b… https://t.co/8D5KE1IV1K
1,33972E+18;17/12/2020 23:47;@DJRichy145 2/2 Or contact: ● Call 116 123 to talk to Samaritans ● Or text Shout to 85258 to speak to a trained volunteer. Take care.
1,33972E+18;17/12/2020 23:46;@DJRichy145 1/2 Hi Richy. Please do not give up hope. You are clearly going through a difficult time you. We are so… https://t.co/bCqEHgjmQe
1,33972E+18;17/12/2020 23:37;@ShastaSharon Hello. We are sorry to hear you know someone who is on a six month waiting list. Here are treatment o… https://t.co/2HGne6DxU1
1,33962E+18;17/12/2020 17:16;@amydhooghe Or contact: ● Call 116 123 to talk to Samaritans ● Or text Shout to 85258 to speak to a trained volunteer. Take care.
1,33962E+18;17/12/2020 17:16;@amydhooghe 1/2 We’re really sorry to hear there has been such a long wait for you to get an assessment and then re… https://t.co/96x0flLtkX
1,33961E+18;17/12/2020 16:27;The COVID-19 vaccine has been through three phases of clinical trials to ensure it meets the highest standards of s… https://t.co/PrjeRL8xYF
1,33956E+18;17/12/2020 13:23;The COVID-19 vaccine is now approved and is available for free on the NHS to those who will benefit, starting with… https://t.co/oWLezoe5EZ
1,33953E+18;17/12/2020 11:15;"When you think you need A&amp;E, just think 111 first. We will help you right away. And if you need urgent care, we’ll… https://t.co/hZh0cGxYlm"
1,33951E+18;17/12/2020 09:38;"RT @DHSCgovuk: Face coverings are required in most indoor public places. However, there are some people who are exempt. 

Not all disabilit…"
1,33948E+18;17/12/2020 07:48;@wayrf Hi. If you need more urgent help, you can find your local urgent mental health helpline: https://t.co/5rRKJrtBKD
1,33948E+18;17/12/2020 07:39;@FyaSyde If you need more urgent help, you can find your local urgent mental health helpline: https://t.co/5rRKJrtBKD
1,33945E+18;17/12/2020 05:59;@FyaSyde We're sorry to hear you’ve had difficulties getting the help you need. You might find the following inform… https://t.co/FR0JGxu3hj
1,33941E+18;17/12/2020 03:38;@KathyeKing Hi Kathye. We are sorry you were transferred six times between different providers without receiving tr… https://t.co/Yc54bfURYn
1,33926E+18;16/12/2020 17:22;The COVID-19 vaccine has undergone rigorous tests, including clinical trials, that are globally recognised as havin… https://t.co/KgH2uh0koc
1,3392E+18;16/12/2020 13:44;RT @DHSCgovuk: More than 137,000 people in the UK 🇬🇧 received the first dose of the @Pfizer_UK/@BioNTech_Group #COVID19 vaccine during the…
1,3392E+18;16/12/2020 13:33;If you have a long-term health condition the flu can cause serious complications. The flu vaccine is the best prote… https://t.co/HA5QmqCine
1,33914E+18;16/12/2020 09:13;RT @PHE_uk: We're all dealing with a lot of uncertainty, and this may cause us to feel anxious, stressed, worried, sad, lonely or frustrate…
1,33912E+18;16/12/2020 08:26;@violetdragon_92 (3/3) and quality as soon as they become available. The data looked at includes all the results fr… https://t.co/UlTk7g2or3
1,33912E+18;16/12/2020 08:26;@violetdragon_92 (2/3) This Covid-19 vaccine was only approved once it met robust standards of effectiveness, safet… https://t.co/MgR19Mf0YX
1,33912E+18;16/12/2020 08:25;@violetdragon_92 (1/3) Hello there. The safety of the public will always come first. The Medicines and Healthcare p… https://t.co/1zbBoJQqxk
1,33912E+18;16/12/2020 08:20;@dwilliam9940 (2/2) The Government has now accepted the recommendation from the independent Medicines and Healthcar… https://t.co/OJesbcfHoS
1,33912E+18;16/12/2020 08:20;@dwilliam9940 (1/2)Hello. All Covid-19 vaccines currently in development follow the same rigorous safety tests as o… https://t.co/6YJIPLK36u
1,33907E+18;16/12/2020 05:08;@DasCabbage Vaccination is the most important thing we can do to protect against ill health. It's much safer for yo… https://t.co/Lhr0tHZ8EF
1,33907E+18;16/12/2020 05:01;@daveUK1975 Once vaccinations begin, we'll closely monitor the impact on individuals, on NHS pressures and on the s… https://t.co/aWkQ5lQvc1
1,33894E+18;15/12/2020 19:58;@leoalexart Talking therapies are available for free on the NHS. You will need to be registered with a GP, but you… https://t.co/J6bJXRNO7s
1,33894E+18;15/12/2020 19:56;@ForgingShields We're sorry to hear you’ve had difficulties getting the help you need. You might find the following… https://t.co/zDupCce1Nz
1,33891E+18;15/12/2020 17:53;@rainbowsearchin 2/2 The following free listening services also offer confidential advice from trained volunteers.… https://t.co/M39tQ0n4qR
1,3389E+18;15/12/2020 17:51;@rainbowsearchin 1/2 Hi Madge. We’re truly sorry to hear you've felt let down by your therapist and talking therapi… https://t.co/SAxEu9ZGJt
1,33888E+18;15/12/2020 16:29;The COVID-19 vaccine has undergone rigorous tests, including clinical trials, that are globally recognised as havin… https://t.co/dRainvMGIs
1,33887E+18;15/12/2020 15:35;@loopyleanne Hello @loopyleanne Sorry to hear you've been struggling. Given your concerns, we'd recommend getting b… https://t.co/tU2ymSuI54
1,33884E+18;15/12/2020 13:34;"When you think you need A&amp;E, just think 111 first. We will help you right away. And if you need urgent care, we’ll… https://t.co/dyNmNMVSef"
1,33881E+18;15/12/2020 11:53;An unexplained pain that lasts three weeks or more could be a sign of cancer. It’s probably nothing serious, but fi… https://t.co/tdayRIpnf5
1,33879E+18;15/12/2020 10:26;Vaccines are only made available to the public after meeting strict safety and effectiveness criteria. Find out mor… https://t.co/8uh9DbP6Uk
1,33879E+18;15/12/2020 10:25;@michal1980pl (3/3) The NHS is ready to deliver a Covid-19 vaccination programme now that the vaccine has been appr… https://t.co/Nnk6KipaPU
1,33879E+18;15/12/2020 10:25;@michal1980pl Covid-19 vaccines have been developed in a coordinated way that allows some stages of this process to… https://t.co/hwRf0uyP1M
1,33879E+18;15/12/2020 10:25;@michal1980pl (2/3) Knowledge from other vaccines, like SARS and MERS, have been used in developing the Covid-19 va… https://t.co/5puwGJuJ2y
1,33879E+18;15/12/2020 10:24;@michal1980pl (1/3) Vaccine development has been underway since early this year, as soon as the virus began spreading.
1,33878E+18;15/12/2020 09:25;@DaveMorris05 Hello Dave. We’re sorry to hear you are having difficulties accessing NHS services. You can find info… https://t.co/hXq1BhzfrQ
1,33875E+18;15/12/2020 07:40;@HollyCLacy Hi Holly. If you need more urgent help, you can find your local urgent mental health helpline: https://t.co/5rRKJrtBKD
