handle	user_id	location	verified
SVR_Migration	791263202390704130	Berlin, Deutschland	False
fbleupicardie	166088730	Amiens	True
wto	169963553	Geneva, Switzerland	True
SimonStephen5	1125077029	Glasgow	False
FIFAcom	140070953	NA	True
Agnes_Kalibata	1307611178	Nairobi, Kenya	True
MedsPatentPool	205754412	Genf, Schweiz	False
Glos_Police	187830319	Gloucestershire	True
Clem_Autain	491343921	Sevran (93)	True
VincentiDaniela	403353663	Brussels	True
a_niedzielski	1377800274	NA	False
EU_Partnerships	19722343	Worldwide	True
GillianTriggs	1091276906	Geneva, Switzerland	True
BrewlabLtd	633737333	Sunderland	False
LabourSJ	1337725045	Croydon, London	True
CPFC	85307509	Selhurst Park	True
MPSWestminster	368447608	Westminster	True
pfizer	56488059	New York, NY	True
AdamBielan	40022142	NA	True
CISFHQrs	789327837727559680	I N D I A	True
LewanGOOOALski	2721083523	Sion/ Suisse	False
GDarmanin	209825928	France	True
AmiensMetropole	128479374	Picardie, France	True
gouvernementFR	951480480	France	True
TLequertier	75509930	Paris (France)	False
TheLancet	27013292	London, New York, Beijing	True
lenouvelliste	19910829	Sion, Switzerland	False
DevonCC	15929531	Devon	True
govgr	207483074	Greece	True
PreetKGillMP	620007630	Birmingham, England	True
UKinColombia	31535312	Colombia	True
unfpaeecaro	111399124	Eastern Europe & Central Asia	False
NHSBSolCCG	22630625	Birmingham, England	True
MarshadeCordova	189280488	Battersea, London	True
GermanyDiplo	453030125	Berlin	True
jreynoldsMP	18632946	Stalybridge	True
berndlange	17576181	Hannover	True
EUinTheGambia	3144380667	Banjul, The Gambia	True
MoDem	18387196	France	True
BrunoDufayet	991801597	Mauriac-cantal	False
iaeaorg	19386622	Vienna, Austria	True
HCSarahCooke	768388063735193600	London, United Kingdom 	False
MounirSatouri	848826626	Ile-de-France, France	True
nadine__morano	413839619	NA	True
anna_cavazzini	833300465039319040	NA	True
bogoeskiv	804606403323240448	Berlin, Germany	False
CHRU_Brest	810796724532944896	Brest, Frankreich	False
GHS	201421060	NY/Delhi/Rio/Beijing/Nairobi/Joburg/London	True
OM_Officiel	40448264	Marseille	True
senateursPS	380989705	15 rue de Vaugirard 75006	True
ZdravstvoMK	992940296	NA	True
BWallaceMP	143405324	Wyre & Preston	True
JAviragnet	2712326416	NA	True
GroupeSNCF	432492827	La Plaine Saint-Denis	True
thetimes	6107422	London	True
West_Suffolk	144879903	West Suffolk	False
UEGuatemala	1362391326	Guatemala	False
un_kyrgyzstan	3711611172	Kirgistan	True
StanGuerini	1911591212	Paris, France	True
WolvesCityWMP	3823046957	Wolverhampton, England	False
MOH_Mongolia	975409454	Mongolia	False
CCastaner	125727024	France	True
Deputee_Obono	858041350494793728	Paris, France	True
LancsTacOps	1009453689516503040	Preston, England	False
PoliceNat2A	735445768413294592	Ajaccio	True
DurhamRPU	615731509	Durham	False
PoliceNat76	739740340740075520	Seine-Maritime	True
simondolan	1255541774174564353	England, United Kingdom	False
bourgeois_em	999861297712902145	Oise, Picardie	False
iccwbo	122392913	Paris, France	True
WMO	113062227	Geneva, Switzerland	True
PoliceNat67	2260259156	Bas-Rhin	True
vbs_ddps	701223252	Bern	True
IntPublishers	1978806614	Geneva	False
Territoire_Gouv	631845208	France	True
CHURennes	3653030235	Rennes, France	False
ajouteau	19771739	France	True
ValerieHayer	3318542685	Laval, France	True
foodgov	68686173	UK	True
EU_Tashkent	3013914982	Tashkent, Uzbekistan	True
NadineDorries	457060718	NA	True
DarwinBrewery	3293376887	Sunderland, England	False
JPGarraud	92795265	Perpignan, France	True
Solidarites35	1245628149796188160	Ille et Vilaine	False
BTP3Counties	785814935347408896	Gloucester, England	True
AAI_Official	877832878830137345	Neu-Delhi, Republik Indien	True
jnbarrot	865482011523166209	Yvelines, Ile-de-France	True
GabrielDerais	461435270	Strasbourg	False
MelizaHaradinaj	107803018	Kosovo	True
DrSJaishankar	859363899291742210	New Delhi, India	True
EMA	2183581	iPhone: 41.431259,-72.843735	False
JeanROTTNER	30216608	NA	True
MooDooKennedy	599478701	NA	False
KarmaNirvana	534516148	NA	False
YardleyWMP	168661430	Yardley	False
CEAstudyabroad	19616189	Phoenix, AZ	False
cnzhaoquan	41013698	Genf, Schweiz	False
Mouiller_P	442945989	Moncoutant - Deux-Sèvres	False
MDeprezAudebert	920588743	Paris, France	True
EP_Agriculture	1109053896	Bruxelles/Strasbourg	True
EP_Environment	951333319	Brussels/Strasbourg	True
BasEickhout	19763668	Utrecht / Brussel	True
davidlemos	16126428	Switzerland	True
NadiaHAI78	864926925734772736	France	True
jsanchez_rn	79458791	NA	False
fballetblu	865297846786031616	Poitiers, France	False
NunezLaurent	1051009358627307520	NA	True
DavidMalpassWBG	1113157792125386752	Washington, DC	True
UA_MFA_Info	1237379009673134080	NA	False
tfrabiah	403239402	Riyadh, Saudi Arabia	True
kent_police	142668282	Kent, South East England, UK	True
Michele_LeVoy	788712242623774721	Brussels, Belgium	False
amb_tete	807362807574446080	Angola	False
mohgovjo	745581936421257216	Haschemitisches Königreich Jor	True
vertliberaux	115667457	Berne	False
Mnchka_	820613936739401728	NA	False
DCCWoods	832188061102522368	NA	False
PascalBoisLaREM	835149861267849217	Chambly, France	False
MILDECAgouv	719501668132470785	Paris, France	True
unicef_nepal	437416458	Nepal	True
EUErasmusPlus	163770896	Europe	True
MPSSpecials	1933701649	London, UK	True
TheBDA	40014354	Wimpole Street, London	False
CPJElmore	169898513	NA	True
vcolizza	35467792	NA	False
jlandpartners	1387430843124170756	United Kingdom, England	False
TwitterMoments	3260518932	New York, USA	True
JamesDuddridge	124170781	Southend	True
J_Nicolet	23515678	Switzerland	False
justice_gouv	1690415646	France	True
ktowens	36205090	Brussels	False
UNODC	17969699	Global	True
Birmo	22196776	Auth by S Birmingham, Liberal Party, Adelaide	True
JuRavier	1304097324	Marseille, France	False
YouTube	10228272	San Bruno, CA	True
nottspolice	82113081	Nottinghamshire	True
BelfastZoo	166916673	Antrim Road, Belfast	False
MalawiUNICEF	787182156	Malawi	True
travel_edadfae	349024846	Bern	True
ericwoerth	390156878	Chantilly, Oise (60)	True
ONUFemmes	197849685	NA	True
ICAT_News	4289376854	NA	False
ilo	364761686	Geneva, Switzerland	True
bendahan	43504217	Lausanne	True
NickDLow	149623385	Kolkata, West Bengal	True
winstonpeters	346944092	New Zealand	True
lemondefr	24744541	Paris	True
Elisabeth_S_S	263582303	NA	True
ameli_actu	2842497633	Frankreich	True
SophieintVeld	19231330	Brussel	True
FAO	19649135	Rome, Italy	True
EP_Belgium	276607602	Brussels	True
CdT_Online	103060087	Lugano / Svizzera	True
EUinMongolia	1032817039734231040	Mongolia	True
AdeMontchalin	800435764966215680	Essonne, Ile-de-France	True
bbcmtd	17633923	Birmingham, West Midlands	True
WHOMongolia	1097764277627146241	Ulaanbaatar	True
QueenTarga	1213076254150119425	NA	False
zoom_us	1355303991643492353	NA	False
HAS_sante	395293321	Saint-Denis La Plaine, France	True
caymangovt	36180621	Cayman Islands	False
PorteParoleMI	1169820231205670915	France 🇫🇷	True
R_Bachelot	499856023	NA	True
ThaboSefolosha	25252511	Salt Lake City, UT	True
frankbrunoboxer	124121762	United Kingdom	True
Interieur_Gouv	62747302	Paris - France	True
EMA_News	116716199	Amsterdam, Niederlande	True
UNICEFmedia	240374439	New York, New York	True
MCRTaxiTours	414864041	Manchester, Great Britain	False
EtatMajorFR	4251447981	Balard, Paris	True
leicspolice	87028400	Leicestershire & Rutland	True
ca_ginesy	87691954	Alpes Maritimes - Valberg	True
uni_eropa	251867831	Jakarta	True
vincentchauvet	29061823	Autun, France	False
wfps	55620288	NA	False
MetPoliceEvents	65327819	London, England	True
UNICEF_Benin	4403303116	Benin	False
ANSSI_FR	1150505682	Paris	True
Ecologie_Gouv	368980703	France	True
UKLabour	14291684	NA	True
BMBF_Bund	2969727718	Berlin	True
UNICEFROSA	1374565094	Kathmandu, Nepal	True
Vin_Diwakar	135279346	Birmingham, England	False
UNIFIL_	280531704	NA	True
VersusArthritis	127505147	Vereinigtes Königreich	False
olivierbianchi1	991900411	Clermont-Ferrand	True
HeleneLeGal	974836477	Rabat	True
IsabelleRauch	317420284	Thionville	True
LPCityCentre	105176070	City Centre, Leicester	False
BarryLowen	277869307	NA	True
Suisse	739835941641150464	Switzerland	True
WelshGovernment	41874178	Wales	True
EUinGeorgia	1930728194	Tbilisi, Georgia	True
b20	1734013699	Rome, Italy	True
ars_grand_est	773460886421921792	Nancy, France	True
Don_Low_Ltd	824540491928723456	Forfar, Scotland	False
datipourparis	1380548074829930496	NA	False
kmitsotakis	14283525	Αθήνα, Ελλάδα	True
BorisJohnsons	753331851528396801	London, England	False
GlblCtznCAN	753638148958216192	Toronto, Ontario	True
scotrefcouncil	32355086	Glasgow, Scotland	True
fabienne_keller	83120914	Strasbourg	True
Frederiqueries	191779603	Brussels, Belgium, Europe	True
IntergroupAge	2354639635	Brussels	False
Jeunes_gouv	344789785	NA	True
ScottMorrisonMP	34116377	Canberra, Australia	True
LancsPolice	79983391	Lancashire, England	True
ph_lamberts	165786404	Bruxelles	True
_HenryBolton	2887955249	Kent, United Kingdom	True
cavousf5	122966834	NA	True
Pierre_Ka	306778929	Brest	True
MIAAGovPH	355226419	MIAA Compound, Pasay City	False
jmaphatie	369914677	paris	True
MPSHillingdon	507622197	Hillingdon, London	True
Dunkerque	3063894844	Dunkerque, France	True
Sinfo	15201084	Madrid	False
Juanico	230495042	Saint-Etienne	True
MarcoRomanoPPD	50262858	Mendrisio	True
SPA_Officiel	595546963	Paris, France	True
FR_Consulaire	2865435477	Paris, Frankreich	True
MOFAKuwait	55587669	مدينة الكويت، شارع الخليج	True
WHOAfghanistan	434738008	Kabul, Afghanistan	True
lia_tadesse	2834781023	Addis Ababa	True
POLITICOEurope	2969760609	Brussels	True
EFS_dondesang	115618657	France	True
DominiqueBilde	3065992036	Meurthe-et-Moselle, Lorraine	True
RichardNewby3	562926437	NA	False
BillGates	50393960	Seattle, WA	True
Twitter	783214	everywhere	True
AbirAlsahlani	18690932	Sweden	True
SYRedCrescent	515183478	Syria	True
JamesRDennison	1109136248	Madrid / Florence	False
UKinBengaluru	3823678333	Bengaluru	True
PoeteLibre	562008959	NA	False
SwissAmbLKA	1037177924468633600	Sri Lanka	True
RolandLescure	828000112215355393	NA	True
wiltshirepolice	66327431	Wiltshire, UK	True
J_PVigier	3906442118	Haute-Loire, Auvergne	False
GillesLeGendre	843748232	Paris, Frankreich	True
JulienOdoul	440914834	Sens, Bourgogne	True
LesEntDuVoyage	4449768341	Paris, Frankreich	False
Dr_Ellie	114471835	United Kingdom	True
FredOlsenCruise	21181341	Ipswich, Suffolk	True
sandwellcouncil	20583326	Sandwell, West Midlands	True
bfmbusiness	140776364	NA	True
EUKosovo	1544328109	Kosovo	True
BFMParis	725241657608814592	Paris, France	True
UNEP	38146999	Nairobi, Kenya	True
agindre	104526776	Paris, France	True
EUCourtPress	1343714233	Luxembourg	False
IoanDragosT	1147477812590329856	Brüssel, Belgien	True
DDCBurkinaFaso	1131549107510755328	NA	True
OliverDowden	1172535926209298432	NA	True
PompiersFR	318329783	Paris, France	True
EUinmyRegion	258790331	Brussels	True
ukinfiji	1597502426	Suva	True
carolynharris24	2406093795	Swansea	True
fawaz_alkhalifa	184783843	Kingdom of Bahrain 	True
AVFCOfficial	27489253	Villa Park, Birmingham	True
MirnaM	27063270	Switzerland	False
Prefet91	404829159	Essonne	True
NourDebsi	44389353	London, England	False
Corbeil91100	825783284	Corbeil-Essonnnes	False
UKRI_News	732141019114930176	Vereinigtes Königreich	True
PoliceNat34	738771158443655168	Hérault, Languedoc-Roussillon	True
EssexPoliceUK	140080129	Essex, UK	True
samudeparis	796668100418633728	Paris, Frankreich	False
c_benedetti1	727384646783238144	Ile-de-France, France	False
PoliceNat69	733681594771341313	LYON	True
Premarmed	779225831126237185	Toulon, Frankreich	True
GEOgovuk	2343744523	United Kingdom	True
amendolaenzo	398726169	NA	True
KlaxoonFR	2951910430	Rennes, Lyon, Paris, New York	True
MPSRichmond	507941921	Richmond upon Thames, London	True
lfrance	22950949	NA	False
Cumbriapolice	19395622	Cumbria	True
WHOSouthSudan	3290371119	Juba	True
GG_RMC	114512948	France	True
Anses_fr	1108628533	France	True
DeptDefence	168891447	Australia	True
SandwellPolice	128169017	Sandwell, West Midlands	True
PoliceNat35	2283705403	NA	True
jmblanquer	360019007	Paris, France	True
MailOnline	15438913	NA	True
SouthLakesPol	273904715	South Lakeland DC Area	True
JoeBiden	939091	Washington, DC	True
RpheAlexandre	837833816	Guyane	False
AnwarGargash	348378205	الامارات العربية المتحدة - UAE	True
GDK_CDS	1234749993069809664	Bern	False
LaTourEiffel	4416500843	Paris, Ile-de-France	True
ERIAS_EU	1153300523942121472	Belgien	False
nhello06	2612278381	France	False
BaldwinMatthew_	2303210607	Brussels, Belgium	False
FCDOtravelGovUK	44373112	London	True
isasantiago_94	1186673785	Alfortville	False
WYRForum	2182214778	West Yorkshire	False
AustriaInPHL	801242675668094976	Manila, Philippines	False
Bergi02	91886723	Fribourg	False
alinetrede	264811652	Bern	True
Sutton_WMP	1095603336	Sutton Coldfield	False
LeTemps	2711336076	Schweiz	True
adilray	19608718	UK	True
HeleneLaporteRN	789179329854869507	France	True
BelfastTrust	1338733717	Belfast	True
Djebbari_JB	862770295219916802	Haute-Vienne, Limousin	True
AgencEurope_EN	1168788195800223746	Brussels	False
PoliceNat38	738285700446052352	Grenoble, France	True
CNEWS	18396319	France	True
PoliceNat91	738295949429202944	Essonne, Ile-de-France	True
MerPolSthLpool	2149168286	NA	False
UKinSierraLeone	1730598050	Freetown, Sierra Leone	True
EURACTIV	14808226	Brussels	True
PabloPerezA	169407655	Spanien	False
JCDecaux_UK	270873768	UK	True
womensaid	20985003	England	True
OBShealth	254489771	Brussels, London, Berlin	False
RoyalAirForce	92943533	NA	True
Saudi_Airlines	170620083	Saudi Arabia	True
IOM_Libya	2164298936	Libya	True
ThamesVP	134747324	NA	True
UNReliefChief	2978526405	New York, NY	True
UKinFrance	2463200455	Paris, France	True
SmithsGroupplc	1005950166	NA	True
nicolabellomo	67589338	Ruanda	False
G_Peltier	239867102	Loir-et-Cher, Centre	True
schirdewan	743724264	Berlin/Brussels	True
prefpolice	164713706	France, Paris	True
Dalliyamulata24	287118571	 #DOMINICAN809	False
hautsdefrance	15004908	NA	False
hygetahun	47101165	Geneva, Switzerland	True
MZ_GOV_PL	462886126	Polska	True
SebLecornu	363402480	Vernon	True
mielotgilles	396162296	NA	False
hsaulignac	83424512	Privas (07)	True
LocalCrimeBeats	1217520575951839232	East London - Essex Border	False
MansoorAbulhoul	1106535485147619328	NA	True
groupedesverts	1070335220379983872	Berne, Suisse	False
MBA_AlThani_	712217980264947712	Qatar	True
ARSCORSE1	1055447466043154432	Corse, France	True
ACTAccelerator	1316057665949310977	NA	False
gabischoff	3541939462	Berlin, Deutschland	True
zybstar	1307288990664531969	NA	False
MPSPeninsula	847399525769543680	Greenwich, London	False
H2020Panacea	1087629141606834176	NA	False
dgfip_officiel	962532618	NA	True
Ed_Miliband	61781260	www.labour.org.uk	True
MathildePanot	2370188558	Ivry-sur-Seine, France	True
BrunoRguezP	1074358534853271555	Kuba	True
ASPWestSom	1691260177	West Somerset, UK	False
Douane	361829655	Nederland	True
SwissAmbYaounde	1217025666035654661	Yaoundé, Cameroon	True
jencovo	2813007131	NA	False
GrudlerCh	457528606	Belfort, France, Europe	True
age_uk	57333022	NA	True
CarnivalCruise	6329632	Miami, FL	True
GaviSeth	93115683	Geneva, Switzerland	True
gavi	97219875	Geneva, Switzerland	True
WHOMalawi	3936286000	Lilongwe	False
RobertaMetsola	55031092	Malta; Gozo	True
englandcricket	3017241909	NA	True
miaamormottley	74618166	Barbados	True
OezlemADemirel	406893885	Düsseldorf, Deutschland	True
RoyalMail	96965958	United Kingdom	True
UPU_UN	141104454	Berne, Switzerland	True
GiveBloodNHS	304952647	United Kingdom	True
PhilippeMichelK	294655305	Fréjus, Assemblée Nationale	True
Bordeaux	44127582	Bordeaux, France	True
Meg_Hine	403592552	a remote corner of the globe	True
DFasquelle	267310445	Le Touquet Paris-Plage/Paris	True
TGVINOUI	3317142897	NA	True
acupoftim	371348849	Paris, Frankreich	False
CMofKarnataka	2713703797	Bengaluru, Karnataka	True
ncolin_oesterle	326931834	Metz	True
mzvcr	2752009597	Praha	True
NxtEdo	1121564030	NA	False
EruulMendiinYam	784208316381573120	NA	False
UEenRDC	823908519459991552	Kinshasa	True
AddouJamil	786589864397418496	Malte	False
ITolleret	923116072856846336	Fontanes, France	True
SwissMFAStatSec	1218100375359717376	NA	True
JeppeKofod	24909190	Denmark	True
laprovence	18167178	Marseille	True
ORF	1192686992	Österreich	True
DRodriguez_en	3377558931	Venezuela	False
pdsutter	329815445	Horebeke, België	True
AranchaGlezLaya	970749338	Madrid, España 	True
premierleague	343627165	NA	True
FStohlker	845690270	NA	False
essex_crime	968246339971710977	Essex	False
Dgdouanefrance	1288473984049217537	NA	False
NoorLekkerkerk1	1246024160356204545	Beirut	False
lerepu	21108130	Metz	True
Ville_Pau	1160328606	France (64)	False
BorisVallaud	881933353435398145	Landes, France	True
UNCTAD	92263845	Geneva, Switzerland	True
UNPeacekeeping	46003622	New York, NY	True
gonzalezpons	106231214	Bruselas	True
lavoixdunord	17364400	Nord - Pas-de-Calais	True
BridgnorthCops	1851545011	Bridgnorth, Shropshire	False
bhx_official	82154934	Birmingham	False
NMeizonnet	773854656	Vauvert, France	True
UNICEFPacific	329479620	Pacific	True
ITCnews	322508230	Geneva, Switzerland	True
JCWI_UK	89732551	Old Street, London	False
C_MORANCAIS	154629579	Le Mans, France	True
CBeaune	391919054	Paris, France	True
UKinCaribbean	63296975	Caribbean Sea	True
AAzoulay	4899304912	Paris, France	True
UNGeneva	164263382	Geneva, Switzerland	True
lamontagne_fr	29947354	FRANCE	True
grantshapps	14104027	Welwyn Hatfield, Hertfordshire	True
WTODGAZEVEDO	1722541195	Geneva, Switzerland	True
christarigozzi	208942563	Monte Carasso, Ticino, CH	False
miriamjtg	276633061	London, England	False
NTeesHpoolNHSFT	174626277	North East England	True
UKinEcuador	330339823	Quito, Ecuador	True
tariqahmadbt	81851893	Wimbledon  London, England	True
MEAIndia	441636351	NA	True
RoxaMaracineanu	1036939918617001984	Paris, France	True
grzesiowski_p	1124646406701105152	Poland	False
DGSN_MAROC	1085112059061256192	Marokko	True
DrTsion	1059652318285709312	NewYork & AddisAbaba,🌍citizen	True
ParoleEntTDL	1179359723822432256	Toul, Frankreich	False
IOM_IBM_HQ	1064441139305037825	Genf, Schweiz	False
hmtreasury	18904582	Westminster, London	True
tradegovuk	14431752	London	True
FilippoGrandi	4353234441	Geneva, Switzerland	True
JoueursInfo	153417226	France	False
LeGrandJury	3439293963	Paris, Frankreich	False
VerdierJouclas	843864760689016833	Tarn, Midi-Pyrénées	True
prefet06	841965215721897985	NA	True
BelgiqueRDCongo	1127125185096761349	Kinshasa	True
UN_BiH	2840606235	Bosnien und Herzegowina	True
NicolaPollittUK	1097257834687938565	NA	True
KeJankauskas	1086740012	Baku, Azerbaijan	False
TamesideCouncil	25982509	Ashton-under-Lyne, England	True
alviinaalametsa	888960558	Suomi	True
MVEP_hr	791606834	Trg Nikole Šubića Zrinskog 7-8, Zagreb, Croatia	True
WMerciaPolice	121386546	Worcester, UK	True
PoliceNat64	1085574947416756224	Pyrénées-Atlantiques	True
UptonChPol	989139742976561152	Chester, England	False
Stuart4WolvesSW	727494797490049024	Wolverhampton, England	True
PoliceNat83	737307864402939904	NA	True
SabineRubinFI93	864527846227759104	Noisy-le-Sec, France	True
g20org	925441731331543040	NA	True
TomJezequel	1022761542553620480	Malte	False
ErnEyeEU	953692577206816768	Strasbourg, France	False
BadgerPubs	127825474	www.hall-woodhouse.co.uk	False
UKgovGHS	921321834880094208	England, United Kingdom	False
JFLopezAguilar	449951300	Palmas, Canary Islands	True
UEenMexico	1221154374	México	True
cyberbasoche	114693705	Clermont-Ferrand, France	False
LachaudB	247895631	Paris, Frankreich	True
francediplo	29701712	Quai d'Orsay, Paris, France	True
atout_france	44308049	Paris - France	True
PirkkaTapiola	844093010	Nairobi, Kenya	True
Insafenetwork	219977299	Brussels	True
ASPolice	23418457	Avon and Somerset, UK	True
Niek_Partout	59061856	Kampala, Uganda	False
lematindimanche	76445286	Suisse	False
Afzal4Gorton	202610289	Manchester, UK	True
grandlyon	776140405	Lyon	True
WHOYemen	3147847285	Yemen	True
DominicRaab	4764882552	London, England	True
BagalueSunab	727316106843574272	Jamaica- Trinidad &Tobago	False
irelandinmumbai	1082540482926792704	Mumbai, India	False
MPSEdgwareSX	847427048544980993	Barnet	False
MeGovernment	309032583	Montenegro	True
NacoesUnidas	47961740	Nova York	True
mariacaulfield	207697553	Lewes, England	True
Rdesarbres	22279826	Paris	False
eltwitilustrado	15079057	Cholula	False
GroupeID_FR	4782667416	Strasbourg, France	True
mskovdal	14636698	London / Copenhagen	False
kevin_j_foster	43865757	Torquay, UK	True
francebleu	36026024	France	True
damienabad	76584619	Ain - Paris	True
AdrienTaquet	539842219	Paris	True
Loekkegaard_MEP	88184493	NA	True
FijiPM	395425451	Suva, Fiji	True
EP_ThinkTank	400053935	Brussels, Belgium	True
SwindonCouncil	81802932	Swindon	True
Elysee	16717501	France	True
JeanLeonetti	373380797	Antibes, Alpes-Maritimes	True
publicsenat	40056514	Paris 6ème	True
gouvernement	17389251	Luxembourg	False
v_joron	2991912647	NA	True
teatroallascala	397383380	Milano	True
rcgp	42866391	UK	False
CommunityUnion	87193309	UK	True
iffatgill	61388511	Global	False
AzharMahmood11	137418466	NA	True
EU_Justice	461919971	Brussels, Europe	True
EPhilippe_LH	1110890216	Le Havre, France	True
HCJanetDouglas	889568052613980160	Cumbria, UK	True
O_Decottignies	1168099313349795840	Erbil	False
France24_fr	25048816	Paris, Frankreich	True
SchaldemoseMEP	1249695476	NA	True
ChrisPincher	166598394	Tamworth, Staffordshire	True
EDA_DFAE	1019519323877072896	Bern, Berne, Berna / Schweiz, Suisse, Svizzera	True
UNTreatyBodies	1326483818220544000	NA	True
UKinKolkata	1048142039584530432	Kolkata, India	True
Schuster_MdEP	1154675761414070272	Bremen, Deutschland	True
GiuseppeConteIT	999578121123848192	NA	True
mohegovjo	1011480198003482624	Amman	True
WHOEMRO	259372802	Cairo, Egypt	True
MairesRuraux77	938706842385047552	Villecerf, France	False
vonderleyen	1146329871418843136	NA	True
itvpeston	709863948686909441	NA	True
SFischer_EU	1226113371482808321	Brüssel, Belgien	False
stescarpetta	1005485805131980801	Paris	False
bpfairfax	1035497367972274178	Oxford, UK	False
NHSEnglandNMD	1014534275130122242	England, United Kingdom	True
UNRWA	42604302	Middle East	True
GillesPennelle	2175883022	Fougères, Bretagne	True
SaudiMOH	280172306	الرياض	True
France3Provence	53409554	Marseille, France	True
wearecfindia	757225248	United Kingdom	False
ECDC_Outbreaks	2754484003	Stockholm, Sweden	True
ITU	40425262	Geneva, Switzerland	True
NunoMeloCDS	2858866479	Bruxelas	True
Senat	155948847	Paris	True
RoyalFamily	36042554	Vereinigtes Königreich	True
Deborah_Meister	450205500	Los Angeles	False
Reuters	1652541	Around the world	True
MinofHealthUG	2882328382	Kampala, Uganda	True
MoJGovUK	40015678	United Kingdom	True
education_gouv	44144458	NA	True
CharnwoodPolice	430757707	NA	False
PompiersParis	1342191438	Paris, 92, 93 et 94	True
EUinThailand	347092820	Bangkok, Thailand	False
TdhEurope	2971785047	Europe	False
salvadorilla	233240412	Barcelona	True
Skyscanner	26015589	Everywhere	True
NHSDigital	27629414	Leeds, England	True
l_amf	1181759336	Paris, France	True
MarcAndreBerset	2307217262	Genève	False
EU_Consumer	39516018	Brussels, Europe	True
radioclassique	14366588	Paris, France	True
MarshallGroup	41588604	🏴󠁧󠁢󠁥󠁮󠁧󠁿 🚗🛻🚚🏍	False
UniofOxford	48289662	Oxford, UK	True
Prefet45_Centre	515561344	Orléans	True
WHONepal	1336908879314087936	Nepal	False
DrNataliaBecker	1130459589516783616	Inglaterra, Reino Unido	True
ceciluntermaier	970250112	Saône-et-Loire, Bourgogne	True
BidfoodUK	2244188036	United Kingdom	False
SayftyCom	1266038659	India	True
vestager	19232649	Bruxelles	True
MPSHounslow	486586253	Hounslow	True
SoMabrouk	2279012240	NA	True
WMPolice	18134929	West Midlands, England	True
PabloFuente	62814101	Planeta tierra	True
MoF_Ethiopia	988747670	Addis Ababa, Ethiopia	True
SymbiosisOrg	625465238	Thessaloniki	False
SDIS45	294573982	Loiret	True
auvergnerhalpes	18896800	France	True
dgccrf	415594401	Paris, Frankreich	True
FP_Champagne	1707636642	Canada	True
AJEnglish	4970411	Doha, Qatar	True
CB4842	2964221571	NA	False
amandamilling	381433782	Cannock Chase and Rugeley	True
BBCNewsnight	20543416	London, UK	True
diplocam_minrex	3047069627	Yaoundé 	True
QUBelfast	36943804	Belfast, Northern Ireland, UK	True
luftrettung	45234112	Filderstadt	False
JJansaSDS	258856900	Ljubljana	True
k_langensiepen	950392790	Hannover/Brüssel/Straßburg 	True
PaoloGentiloni	406869976	NA	True
BR_Sprecher	311941092	Bern, Schweiz	True
JBLemoyne	232511465	D’ici et d’ailleurs	True
WorldYMCA	156669931	Worldwide	True
eu_eeas	80803819	HQ: Brussels	True
globalnyc	2853304305	New York City	True
EpsomRacecourse	116242419	Epsom, Surrey	True
jerome_riviere	202102772	France	True
sewaday	110106616	UK	False
mvankerkhove	2178775035	Geneva, Switzerland	True
BBCBreakfast	143415291	MediaCityUK, Salford	True
CityPolice	26638335	City of London, London	True
UKinGambia	809056633808683008	NA	True
BarryAndrewsMEP	796432481289437184	Dublin City, Ireland	True
UN_Nepal	1197021187	Kathmandu, Nepal	True
WHOKenya	821999852708102144	Nairobi, Kenya	True
MerPolTraffic	831082245280694272	Merseyside, England	False
SwissEmbassyUAE	799127709616111617	United Arab Emirates 	True
volkan_oezdemir	821800945130602497	NA	True
questCNN	705091592	New York, NY	True
TalindaB	36804612	Matrix	True
WelshLibDems	41424907	Wales, United Kingdom	True
alexagiussaliba	91314199	Malta	False
johandanielsson	18765850	NA	True
letellier_ftv	369006624	Paris	True
BBCLookEast	263608353	East of England	True
Juerg_Grossen	463149099	Frutigen	False
FlySWISS	21764143	Zurich, Switzerland	True
WHOEthiopia	2858793010	Ethiopia	True
OfficialBHAFC	57606154	Brighton & Hove	True
TurkicCouncil	2816620603	İstanbul, Turkey	True
EUCYPRUS	256489534	Nicosia | Λευκωσία | Lefkoşa	True
RovanaPlumbMM	562731074	Bucureşti, România	False
MattBelliard	101734470	Paris	False
vpecresse	49969223	Paris	True
KateGreenSU	105838665	NA	True
AlainMarschall	1931507792	NA	True
GotabayaR	3191855185	Sri Lanka	True
Minions	2255460432	NA	True
FMoHealth	1178630227	Addis Ababa, Ethiopia	True
JLR_News	506091611	HQ Press Office, UK	True
TUIUK	16144487	NA	True
Koen_Geens1	1585166444	Belgium	True
BBCNews	612473	London	True
Europarl_EN	36329597	Brussels/Strasbourg	True
BirgitSippelMEP	1580316804	NA	True
AnaLuciaOlivos	1249769606	Barcelona	False
JY_LeDrian	1055021191	NA	True
PIB_Guwahati	1218115722	Guwahati, India	True
TCL_SYTRAL	167327884	Lyon	True
EnfieldCouncil	35764366	Enfield, London, UK	True
capeb_fr	2498869392	75003 Paris	False
dgitec	1545140371	Brussels/Luxembourg/Strasbourg	False
CroixRouge	29956249	France	True
auroreberge	37509285	Yvelines	True
CrimestoppersUK	26474665	UK	True
EU_ScienceHub	2754681001	Europe	True
ShipbourneFmMkt	594991278	Shipbourne, Kent TN11 9PF	False
TiceRichard	1466783923	NA	True
