tweet_id,type,created_at,handle,name,text,URL,retweets,favorites
1347535980144848898,New,2021-01-08 13:29:48,ECDC_EU,ECDC,RT @EMA_News: @j_tiltman @vonderleyen @moderna_tx Vaccination is important to prevent people becoming ill with #COVID19. Vaccines alone wil…,https://twitter.com/ECDC_EU/status/1347535980144848898,5,0
1347535933005045761,New,2021-01-08 13:29:37,ECDC_EU,ECDC,RT @EMA_News: @pmcniffe @juneshannon EMA cannot provide medical advice to people. The use of #COVID19vaccines in patients with certain cond…,https://twitter.com/ECDC_EU/status/1347535933005045761,4,0
1347535573800669185,New,2021-01-08 13:28:11,ECDC_EU,ECDC,"RT @EMA_News: Key elements for vaccination strategies in 🇪🇺:

➡️capacity to deliver #COVID19vaccines
➡️easy &amp; affordable access for target…",https://twitter.com/ECDC_EU/status/1347535573800669185,38,0
1347535559753953280,New,2021-01-08 13:28:08,ECDC_EU,ECDC,RT @EMA_News: Independent studies of #COVID19vaccines coordinated in the 🇪🇺 will give more information on the #COVID19vaccine’s long-term s…,https://twitter.com/ECDC_EU/status/1347535559753953280,18,0
1347520937038635010,New,2021-01-08 12:30:01,ECDC_EU,ECDC,RT @EMA_News: Vaccination is important to prevent people becoming ill with #COVID19. Vaccines alone will not allow us immediately to return…,https://twitter.com/ECDC_EU/status/1347520937038635010,63,0
1347520915953881089,New,2021-01-08 12:29:56,ECDC_EU,ECDC,"RT @EMA_News: If fewer people are getting sick, particularly among elderly &amp; healthcare workers, the huge burden of #COVID19 on #healthcare…",https://twitter.com/ECDC_EU/status/1347520915953881089,31,0
1347520866272337923,New,2021-01-08 12:29:44,ECDC_EU,ECDC,"RT @EMA_News: Conditional marketing authorisation is the EU’s regulatory mechanism for use in the current #COVID19 pandemic emergency, to g…",https://twitter.com/ECDC_EU/status/1347520866272337923,18,0
1347520783837503488,New,2021-01-08 12:29:25,ECDC_EU,ECDC,"RT @EMA_News: There are limited data on immunocompromised people. Although these people may not respond as well to the vaccine, no particul…",https://twitter.com/ECDC_EU/status/1347520783837503488,51,0
1347518084597362688,New,2021-01-08 12:18:41,ECDC_EU,ECDC,"RT @EMA_News: Both #COVID19vaccines authorised in the 🇪🇺 are given as 2 injections, usually into the muscle of the upper arm:
➡️Comirnaty (…",https://twitter.com/ECDC_EU/status/1347518084597362688,43,0
1347518050971623424,New,2021-01-08 12:18:33,ECDC_EU,ECDC,RT @EMA_News: mRNA from #COVID19vaccines doesn’t stay in the body but is broken down shortly after vaccination. #EMAPublicMeeting2,https://twitter.com/ECDC_EU/status/1347518050971623424,75,0
1347518024220352515,New,2021-01-08 12:18:27,ECDC_EU,ECDC,RT @EMA_News: Very large trials showed that the mRNA vaccines are very effective at preventing #COVID19. Both showed &gt; 90% efficacy and ade…,https://twitter.com/ECDC_EU/status/1347518024220352515,48,0
1347516638799810560,New,2021-01-08 12:12:56,ECDC_EU,ECDC,Public stakeholder meeting of @EMA_News on #COVID19vaccines #LIVE: https://t.co/Kg5987AtV2 https://t.co/MoVpozN0lP,https://twitter.com/ECDC_EU/status/1347516638799810560,2,3
1347516282011267072,New,2021-01-08 12:11:31,ECDC_EU,ECDC,"RT @EMA_News: After having received more data from the company, EMA is expecting Astra Zeneca to submit a conditional marketing application…",https://twitter.com/ECDC_EU/status/1347516282011267072,621,0
1347499500009566208,New,2021-01-08 11:04:50,ECDC_EU,ECDC,RT @EMA_News: Don't forget to follow the live broadcast of a 2nd EMA public meeting on approval &amp; roll-out of #COVID19vaccines in the 🇪🇺.…,https://twitter.com/ECDC_EU/status/1347499500009566208,62,0
1347499477427478528,New,2021-01-08 11:04:45,ECDC_EU,ECDC,"RT @vonderleyen: We make sure Europeans have sufficient doses of safe &amp; effective #COVID19 vaccines. 

We now enable EU countries to buy mo…",https://twitter.com/ECDC_EU/status/1347499477427478528,748,0
1347211074559500288,Reply,2021-01-07 15:58:44,ECDC_EU,ECDC,@simonh1000 @EU_opendata The data on UK should be available in the world overview updates. Let us know if there are any issues!,https://twitter.com/ECDC_EU/status/1347211074559500288,0,1
1347204203232550914,New,2021-01-07 15:31:26,ECDC_EU,ECDC,"Latest #COVID19 update (week 53/2020)

Global:
▪ 84 532 824 cases
▪ 1 845 597 deaths

EU/EEA:
▪ 15 857 298 cases
▪… https://t.co/hY6NcKnnQj",https://twitter.com/ECDC_EU/status/1347204203232550914,6,6
1347197241849761792,New,2021-01-07 15:03:46,ECDC_EU,ECDC,"Want to know how EU makes sure the citizens get #SafeVaccines?

Join the @EMA_News event TOMORROW!… https://t.co/C6vLtH4LVU",https://twitter.com/ECDC_EU/status/1347197241849761792,14,17
1347129527542149121,New,2021-01-07 10:34:42,ECDC_EU,ECDC,"#JustPublished
Updated 🚦 maps are now online!

These maps aim to support the @EUCouncil recommendation on a coordin… https://t.co/Q2SIceMP7N",https://twitter.com/ECDC_EU/status/1347129527542149121,91,141
1347112928512790535,New,2021-01-07 09:28:44,ECDC_EU,ECDC,RT @EMA_News: 📢 EMA has recommended granting a conditional marketing authorisation for COVID-19 Vaccine Moderna to prevent #COVID19 in peop…,https://twitter.com/ECDC_EU/status/1347112928512790535,1618,0
1347112898527698946,New,2021-01-07 09:28:37,ECDC_EU,ECDC,"RT @vonderleyen: Good news for our efforts to bring more #COVID19 vaccines to Europeans!
 
@EMA_News assessed that the @moderna_tx vaccine…",https://twitter.com/ECDC_EU/status/1347112898527698946,1803,0
1347112876239171587,New,2021-01-07 09:28:32,ECDC_EU,ECDC,"RT @SKyriakidesEU: The @moderna_tx #COVID19 vaccine is approved for use by @EU_Commission, the second in 🇪🇺

Swift vaccinations must now fo…",https://twitter.com/ECDC_EU/status/1347112876239171587,143,0
1347112850528075776,New,2021-01-07 09:28:26,ECDC_EU,ECDC,"RT @EU_Health: 👍Good news: a second safe &amp; effective vaccine against COVID-19 is authorised for use in the EU

Read more: https://t.co/azF2…",https://twitter.com/ECDC_EU/status/1347112850528075776,103,0
1347110456272498688,Reply,2021-01-07 09:18:55,ECDC_EU,ECDC,"@elisa_manetti Hello again!
We have provided explanations, and the move from daily to weekly updating has been anno… https://t.co/wZTCx7Lp2Q",https://twitter.com/ECDC_EU/status/1347110456272498688,0,0
1346047200481173504,New,2021-01-04 10:53:55,ECDC_EU,ECDC,"RT @EU_Commission: The EU has a robust vaccine authorisation process, involving:
1️⃣ Laboratory tests
2️⃣ Clinical trials
3️⃣ Evaluation by…",https://twitter.com/ECDC_EU/status/1346047200481173504,89,0
1346047150363435010,New,2021-01-04 10:53:43,ECDC_EU,ECDC,"RT @EU_Commission: The past year has put us all to the test, but Europeans have answered with unprecedented solidarity.

The EU plays its p…",https://twitter.com/ECDC_EU/status/1346047150363435010,74,0
1346046380880572416,New,2021-01-04 10:50:40,ECDC_EU,ECDC,"RT @ECDCPHT: NEW @ECDC_EU course online!
#ContactTracing in the context of #COVID19 response.

How to scale it up? What are the benefits an…",https://twitter.com/ECDC_EU/status/1346046380880572416,14,0
1344626677410881536,New,2020-12-31 12:49:16,ECDC_EU,ECDC,"Latest #COVID19 update (week 52/2020)

Global:
▪ 80 316 555 cases
▪ 1 770 695 deaths

EU/EEA/UK:
▪ 17 348 389 cases… https://t.co/4sT8C6tYpd",https://twitter.com/ECDC_EU/status/1344626677410881536,14,15
1344619527896756225,New,2020-12-31 12:20:51,ECDC_EU,ECDC,"#JustPublished
Updated weekly 🚦 maps are now online!

These maps aim to support the 
@EUCouncil recommendation on a… https://t.co/kVIoKHQY6R",https://twitter.com/ECDC_EU/status/1344619527896756225,58,89
1344351353779400704,New,2020-12-30 18:35:14,ECDC_EU,ECDC,"RT @hans_kluge: VC today with👉@ECDC_EU @PHE_uk &amp; MoH 🇩🇰:
✅Strategize &amp; align in face of new #COVID19 challenges (16 @WHO_Europe countries r…",https://twitter.com/ECDC_EU/status/1344351353779400704,9,0
1343929281622265856,Reply,2020-12-29 14:38:04,ECDC_EU,ECDC,The options available for delaying the introduction and further spread of a new variant of concern are as shown bel… https://t.co/Bv79vAi8J4,https://twitter.com/ECDC_EU/status/1343929281622265856,17,19
1343929277461487616,Reply,2020-12-29 14:38:03,ECDC_EU,ECDC,EU needs to monitor for changes in rates of transmission/disease severity as part of the process of identifying &amp; a… https://t.co/wgMFCPThIw,https://twitter.com/ECDC_EU/status/1343929277461487616,10,19
1343927726391099393,Reply,2020-12-29 14:31:53,ECDC_EU,ECDC,"Viruses constantly change through mutation, and so the emergence of new variants is an expected occurrence
and not… https://t.co/6bNHLnQze0",https://twitter.com/ECDC_EU/status/1343927726391099393,49,68
1343927722582691841,New,2020-12-29 14:31:52,ECDC_EU,ECDC,"#JustPublished
Risk Assessment: Risk related to spread of new #SARSCoV2 variants of concern.

Read the latest infor… https://t.co/E4IsYsyWBp",https://twitter.com/ECDC_EU/status/1343927722582691841,98,128
1343162193924255750,New,2020-12-27 11:49:56,ECDC_EU,ECDC,"RT @vonderleyen: #COVID19 has changed our lives and brought tragedy. 

But now there's hope. The European Union has invested in the researc…",https://twitter.com/ECDC_EU/status/1343162193924255750,287,0
1343162011702751234,New,2020-12-27 11:49:12,ECDC_EU,ECDC,"RT @SKyriakidesEU: Vaccination campaigns begin today across 🇪🇺. 

Deliveries of #COVID19 vaccines have been made to all Member States.

Thi…",https://twitter.com/ECDC_EU/status/1343162011702751234,79,0
1343161919369326592,New,2020-12-27 11:48:50,ECDC_EU,ECDC,"RT @EC_AVService: 💉 Vaccines - The Way out of the Pandemic
🎥 https://t.co/xBWFn0o6fA https://t.co/zT0PExQ4lv",https://twitter.com/ECDC_EU/status/1343161919369326592,15,0
1343161432590999554,New,2020-12-27 11:46:54,ECDC_EU,ECDC,"RT @EU_Health: #EUVaccinationDays: a coordinated response to a common challenge.

Today vaccination campaigns are beginning in several EU c…",https://twitter.com/ECDC_EU/status/1343161432590999554,51,0
1343161345039097858,New,2020-12-27 11:46:34,ECDC_EU,ECDC,"RT @EU_Commission: First Covid19-Vaccines arrived in EU member states today. Time to start turning the page on a difficult year! 

Footage…",https://twitter.com/ECDC_EU/status/1343161345039097858,247,0
1343161309605597184,New,2020-12-27 11:46:25,ECDC_EU,ECDC,"RT @EU_Commission: The first vaccinations against COVID-19 are beginning across the European Union today.

We have acted in unity throughou…",https://twitter.com/ECDC_EU/status/1343161309605597184,730,0
1343161266861445122,New,2020-12-27 11:46:15,ECDC_EU,ECDC,"RT @EU_Commission: After being carefully packed, batches of the newly approved #COVID19 vaccine are being dispatched to the 27 🇪🇺 countries…",https://twitter.com/ECDC_EU/status/1343161266861445122,338,0
1342885781266952193,New,2020-12-26 17:31:34,ECDC_EU,ECDC,RT @hans_kluge: 11 EURO countries identified COVID-19 VOC 202012/01 variant. @WHO_Europe UK @ECDC_EU coordinate response: 1. ⬆️ measures wh…,https://twitter.com/ECDC_EU/status/1342885781266952193,48,0
1342111955545452544,New,2020-12-24 14:16:40,ECDC_EU,ECDC,"#Holidays are important! But so is your health and that of your loved ones.

Spend the holidays with just a few peo… https://t.co/XCJofTtfxf",https://twitter.com/ECDC_EU/status/1342111955545452544,27,44
1342108141220192256,New,2020-12-24 14:01:30,ECDC_EU,ECDC,"#JustPublished
Updated weekly 🚦 maps are now online!

These maps aim to support the @EUCouncil  Recommendation on a… https://t.co/4oKpQiTHPp",https://twitter.com/ECDC_EU/status/1342108141220192256,23,36
1341852284062474240,New,2020-12-23 21:04:49,ECDC_EU,ECDC,"Latest #COVID19 update (week 51/2020)

Global:
▪ 76 046 387 cases
▪ 1 693 858 deaths

EU/EEA/UK:
▪ 16 190 212 cases… https://t.co/YKGXjJySB2",https://twitter.com/ECDC_EU/status/1341852284062474240,7,13
1341771418460168194,Reply,2020-12-23 15:43:29,ECDC_EU,ECDC,Our Q&amp;A on #COVID19 and children aged 0 – 18 years and the role of school settings can be found here: https://t.co/Q5nwsVsYUp,https://twitter.com/ECDC_EU/status/1341771418460168194,7,19
1341771416467886083,Reply,2020-12-23 15:43:29,ECDC_EU,ECDC,"#NPIs in schools - #PhysicalDistancing preventing crowding, #hygiene &amp; safety measures are essential to preventing… https://t.co/pY9L1174Ax",https://twitter.com/ECDC_EU/status/1341771416467886083,8,13
1341771412349005824,Reply,2020-12-23 15:43:28,ECDC_EU,ECDC,Educational staff and adults within the school setting are not seen to be at a higher risk of infection than other… https://t.co/LfNFGeKCix,https://twitter.com/ECDC_EU/status/1341771412349005824,8,17
1341771410537111552,Reply,2020-12-23 15:43:27,ECDC_EU,ECDC,"There is a general consensus that closing schools to control #COVID19 pandemic should be used as a last resort.

Th… https://t.co/cVWi4wmKww",https://twitter.com/ECDC_EU/status/1341771410537111552,12,33
1341771405197754374,New,2020-12-23 15:43:26,ECDC_EU,ECDC,"#JustPublished:
#COVID19 in children and the role of school settings in transmission - first update!

Our report on… https://t.co/VsNA4dUgqg",https://twitter.com/ECDC_EU/status/1341771405197754374,67,112
1341483980382724096,Reply,2020-12-22 20:41:19,ECDC_EU,ECDC,@ericajanelee &lt;3 we feel you! ;),https://twitter.com/ECDC_EU/status/1341483980382724096,0,1
1341424911189991428,Reply,2020-12-22 16:46:35,ECDC_EU,ECDC,"Read the key facts from our latest report below ⬇️⬇️⬇️

Full report here: https://t.co/Fh0qiE1At6
Press release:… https://t.co/gjp7sXczOu",https://twitter.com/ECDC_EU/status/1341424911189991428,11,20
1341424906127421447,Reply,2020-12-22 16:46:34,ECDC_EU,ECDC,"Now that the first #vaccine has been authorised for use, #ECDC provides a framework for Member States to assist in… https://t.co/OwdbXMfWhx",https://twitter.com/ECDC_EU/status/1341424906127421447,7,15
1341424901891256327,Reply,2020-12-22 16:46:33,ECDC_EU,ECDC,"The choice of #vaccination strategy depends on the objective: reducing mortality, saving life years or reducing hea… https://t.co/hGfXmjgZdc",https://twitter.com/ECDC_EU/status/1341424901891256327,5,12
1341424900066709510,New,2020-12-22 16:46:33,ECDC_EU,ECDC,"#JustPublished:
#COVID19 vaccination and prioritisation strategies in the EU/EEA.

By using mathematical modelling,… https://t.co/ljZoRYovGp",https://twitter.com/ECDC_EU/status/1341424900066709510,35,42
1341419038229073925,Reply,2020-12-22 16:23:15,ECDC_EU,ECDC,@KristenN_06 Hello @KristenN_06 - we have announced the change in reporting and announced the reasons why we move t… https://t.co/NbWdEXt5lx,https://twitter.com/ECDC_EU/status/1341419038229073925,0,0
1341300757849632768,New,2020-12-22 08:33:15,ECDC_EU,ECDC,"RT @ppenttin: Early birds - good morning: 
My @ECDC_EU  comments on the UK variant coming up on BBCs Today radio show @bbcr4today this morn…",https://twitter.com/ECDC_EU/status/1341300757849632768,5,0
1341106419689512961,New,2020-12-21 19:41:01,ECDC_EU,ECDC,"#ECDC welcomes the authorisation of the first #vaccine against #COVID19 in EU/EEA.

𝗪𝗲 𝗵𝗮𝘃𝗲 𝗯𝗲𝗲𝗻 𝗹𝗼𝗼𝗸𝗶𝗻𝗴 𝗳𝗼𝗿𝘄𝗮𝗿𝗱 𝘁𝗼… https://t.co/1qp7wRizSe",https://twitter.com/ECDC_EU/status/1341106419689512961,28,80
1341095897388736513,New,2020-12-21 18:59:12,ECDC_EU,ECDC,"RT @SKyriakidesEU: Today is a decisive moment for Europe &amp; the management of #COVID19. 

Today is a day of true 🇪🇺 solidarity in action.

T…",https://twitter.com/ECDC_EU/status/1341095897388736513,51,0
1341095875733565440,New,2020-12-21 18:59:07,ECDC_EU,ECDC,"RT @EU_Health: #ICYMI: we've granted a conditional marketing authorisation for the #COVID19 vaccine developed by BioNTech/Pfizer, the 1⃣st…",https://twitter.com/ECDC_EU/status/1341095875733565440,11,0
1341095825775194113,New,2020-12-21 18:58:55,ECDC_EU,ECDC,"RT @EU_Health: We're turning the page on #COVID19: what a way to end this very difficult year!
#SafeVaccines #VaccinesWork https://t.co/Gmn…",https://twitter.com/ECDC_EU/status/1341095825775194113,21,0
1341081584330522626,New,2020-12-21 18:02:20,ECDC_EU,ECDC,"RT @vonderleyen: Today we add an important chapter to a European success story, by making available the 1st #COVID19 vaccine for Europeans.…",https://twitter.com/ECDC_EU/status/1341081584330522626,1630,0
1341081485814738946,New,2020-12-21 18:01:56,ECDC_EU,ECDC,First #COVID19 vaccine authorised by the @EU_Commission! https://t.co/mvKhJYDq5g,https://twitter.com/ECDC_EU/status/1341081485814738946,21,113
1341081236140412928,New,2020-12-21 18:00:57,ECDC_EU,ECDC,"RT @EU_Commission: We have just authorised the first COVID-19 vaccine! 
 
Following the recommendation of the European Medicines Agency, we…",https://twitter.com/ECDC_EU/status/1341081236140412928,869,0
1341030992707002369,New,2020-12-21 14:41:18,ECDC_EU,ECDC,"RT @vonderleyen: It’s a decisive moment in our efforts to deliver safe &amp; effective vaccines to Europeans!

The @EMA_News just issued a posi…",https://twitter.com/ECDC_EU/status/1341030992707002369,1731,0
1341028589974786048,New,2020-12-21 14:31:45,ECDC_EU,ECDC,"RT @EMA_News: Sabine Straus, PRAC Chair: Additional resources have been mobilised to monitor and assess new safety information as it become…",https://twitter.com/ECDC_EU/status/1341028589974786048,16,0
1341028573990273024,New,2020-12-21 14:31:41,ECDC_EU,ECDC,"RT @EMA_News: Sabine Straus, PRAC Chair: The EU has an excellent safety surveillance system, with state-of-the-art analysis and detection,…",https://twitter.com/ECDC_EU/status/1341028573990273024,10,0
1341027701411475459,New,2020-12-21 14:28:13,ECDC_EU,ECDC,"RT @EMA_News: Sabine Straus, PRAC Chair: The PRAC is very aware of our responsibility to EU citizens to collect and analyse every piece of…",https://twitter.com/ECDC_EU/status/1341027701411475459,50,0
1341027674387603457,New,2020-12-21 14:28:07,ECDC_EU,ECDC,"RT @EMA_News: Harald Enzmann, CHMP Chair: The main #ClinicalTrial for this vaccine, which enrolled over 43,000 people, is one of the larges…",https://twitter.com/ECDC_EU/status/1341027674387603457,47,0
1341027644385746945,New,2020-12-21 14:28:00,ECDC_EU,ECDC,"RT @EMA_News: Emer Cooke, EMA's Exec. Director: We owe citizens transparency so they can decide on vaccination based on facts. EMA will pub…",https://twitter.com/ECDC_EU/status/1341027644385746945,25,0
1341027619601571840,New,2020-12-21 14:27:54,ECDC_EU,ECDC,"RT @EMA_News: Emer Cooke, EMA's Exec. Director: The conditional marketing authorisation ensures an agreed plan with legally binding obligat…",https://twitter.com/ECDC_EU/status/1341027619601571840,12,0
1341027597975740418,New,2020-12-21 14:27:49,ECDC_EU,ECDC,"RT @EMA_News: Emer Cooke, EMA's Exec. Director: EMA’s scientific assessment is based on the strength of the scientific evidence on the vacc…",https://twitter.com/ECDC_EU/status/1341027597975740418,47,0
1341027567214743554,New,2020-12-21 14:27:41,ECDC_EU,ECDC,RT @EMA_News: We are starting the press briefing on EMA’s recommendation of a conditional marketing authorisation in the 🇪🇺 for the #COVID1…,https://twitter.com/ECDC_EU/status/1341027567214743554,106,0
1341024574109052928,New,2020-12-21 14:15:48,ECDC_EU,ECDC,"#IMPORTANT! JUST IN!
@EMA_News recommends granting a conditional marketing authorisation for the #COVID19 vaccine b… https://t.co/b2v7rTW4l1",https://twitter.com/ECDC_EU/status/1341024574109052928,19,36
1341022090682638336,New,2020-12-21 14:05:56,ECDC_EU,ECDC,"#LIVE now: @EMA_News press conference on the outcome of the meeting of EMA's human medicines committee (CHMP), whic… https://t.co/zvgc5HIyC9",https://twitter.com/ECDC_EU/status/1341022090682638336,19,43
1341016377168187392,New,2020-12-21 13:43:13,ECDC_EU,ECDC,"RT @EC_AVService: Securing #COVID19 vaccines 💉🦠😷🔬
@EMA_News

💉How many vaccines the EU 🇪🇺 has secured, who is going to get them and when?…",https://twitter.com/ECDC_EU/status/1341016377168187392,5,0
1341008848996478977,New,2020-12-21 13:13:18,ECDC_EU,ECDC,RT @epi_michael: If you are wondering what the #UK #SARSCoV2 mutation means for public health: @ECDC_EU has published an excellent succinct…,https://twitter.com/ECDC_EU/status/1341008848996478977,36,0
1340690752414883840,Reply,2020-12-20 16:09:18,ECDC_EU,ECDC,@IanPHarrison Thanks! Corrected and updated on the website!,https://twitter.com/ECDC_EU/status/1340690752414883840,1,7
1340674025421496320,New,2020-12-20 15:02:50,ECDC_EU,ECDC,RT @ppenttin: Our @ECDC_EU  take on the UK variant. #Covid21 https://t.co/pCJCIviNpA,https://twitter.com/ECDC_EU/status/1340674025421496320,43,0
1340672739741474816,Reply,2020-12-20 14:57:44,ECDC_EU,ECDC,"#ECDC RECOMMENDATIONS:
Given that there is currently a lack of evidence to indicate the extent to which the new vir… https://t.co/XRdnUvr5xX",https://twitter.com/ECDC_EU/status/1340672739741474816,57,86
1340672734913847297,Reply,2020-12-20 14:57:43,ECDC_EU,ECDC,There is no indication at this point of increased infection severity associated with the new variant. A few cases w… https://t.co/z7TyCAjbMO,https://twitter.com/ECDC_EU/status/1340672734913847297,44,63
1340672733110276096,Reply,2020-12-20 14:57:42,ECDC_EU,ECDC,While it is known and expected that viruses constantly change through mutation leading to the emergence of new vari… https://t.co/BN0ysSWCxL,https://twitter.com/ECDC_EU/status/1340672733110276096,42,56
1340668163336355845,New,2020-12-20 14:39:33,ECDC_EU,ECDC,"#JustPublished!
Threat Assessment Brief: Rapid increase of a #SARSCoV2 variant with multiple spike protein mutation… https://t.co/gFMWLIy2CS",https://twitter.com/ECDC_EU/status/1340668163336355845,324,326
1339964808855228418,New,2020-12-18 16:04:40,ECDC_EU,ECDC,"RT @ECDC_Outbreaks: Latest @ECDC_EU threats report is now online! 

This week's issue includes updates on #COVID19, #influenza, #Legionnair…",https://twitter.com/ECDC_EU/status/1339964808855228418,16,0
1339937321899204610,New,2020-12-18 14:15:27,ECDC_EU,ECDC,"Would you like to work for #ECDC? 

We are looking for a Scientific Officer Mathematical Modelling to join our Scie… https://t.co/jU4t45IC0s",https://twitter.com/ECDC_EU/status/1339937321899204610,16,22
1339877925781434369,Reply,2020-12-18 10:19:25,ECDC_EU,ECDC,"@atobias69 @ECDC_Outbreaks Hi Aurelio, thanks for reaching out and for your feedback. ECDC switched to weekly repor… https://t.co/k3heenVzeC",https://twitter.com/ECDC_EU/status/1339877925781434369,1,1
1339858228293890052,New,2020-12-18 09:01:09,ECDC_EU,ECDC,RT @EU_Commission: A coordinated EU-wide approach is key to provide clarity to people and avoid a resurgence of the virus linked to the end…,https://twitter.com/ECDC_EU/status/1339858228293890052,53,0
1339600786699915267,New,2020-12-17 15:58:10,ECDC_EU,ECDC,"Latest #COVID19 update (week 50/2020)

Global:
▪ 71 554 018 cases
▪ 1 613 671 deaths

EU/EEA/UK:
▪ 15 130 100 cases… https://t.co/dA6mEKuOXe",https://twitter.com/ECDC_EU/status/1339600786699915267,11,6
1339571328895115268,New,2020-12-17 14:01:07,ECDC_EU,ECDC,"#JustPublished
Updated weekly 🚦 maps are now online!

These maps aim to support the @EUCouncil  Recommendation on a… https://t.co/LzfzvejwSA",https://twitter.com/ECDC_EU/status/1339571328895115268,35,42
1339569844509941761,New,2020-12-17 13:55:13,ECDC_EU,ECDC,RT @EMA_News: ‼️ #COVID19vaccines in the 🇪🇺 will only be authorised when the evidence shows that benefits of a vaccine in protecting people…,https://twitter.com/ECDC_EU/status/1339569844509941761,110,0
1339235260647825408,New,2020-12-16 15:45:42,ECDC_EU,ECDC,"RT @EMA_News: #DYK that #COVID19vaccines go through the same steps as any normal vaccine? 

They are first tested in the lab and in animals…",https://twitter.com/ECDC_EU/status/1339235260647825408,55,0
1339214484691410946,New,2020-12-16 14:23:09,ECDC_EU,ECDC,"Would you like to work for #ECDC? 

We are looking for a Head of Section Legal Services and Procurement to join our… https://t.co/Ue7N66ig8p",https://twitter.com/ECDC_EU/status/1339214484691410946,3,10
1339152922555396096,New,2020-12-16 10:18:31,ECDC_EU,ECDC,"RT @EMA_News: Do you have questions about #COVID19vaccines? EMA’s key facts may have some of the answers: 
👉https://t.co/FlCBPO6esB https:/…",https://twitter.com/ECDC_EU/status/1339152922555396096,39,0
1338862183543787521,Reply,2020-12-15 15:03:14,ECDC_EU,ECDC,@sTeamTraen You may try Johns' Hopkins University or @OurWorldInData!,https://twitter.com/ECDC_EU/status/1338862183543787521,0,1
1338849421275049984,New,2020-12-15 14:12:31,ECDC_EU,ECDC,"RT @SKyriakidesEU: #COVID19 vaccines are on the horizon. 

@EMA_News is working around the clock to conclude its safety &amp; efficacy assessme…",https://twitter.com/ECDC_EU/status/1338849421275049984,60,0
1338846899894358018,Reply,2020-12-15 14:02:30,ECDC_EU,ECDC,"@sTeamTraen Hi Nick, thanks for reaching out! 14 Dec was the last daily update. ECDC is switching to weekly reporti… https://t.co/UfPGA3sLOz",https://twitter.com/ECDC_EU/status/1338846899894358018,0,1
1338845571403177985,New,2020-12-15 13:57:13,ECDC_EU,ECDC,RT @EMA_News: ‼️ Update on assessment of the BioNTech and Pfizer BNT162b2 vaccine marketing authorisation application: https://t.co/7UbMtZn…,https://twitter.com/ECDC_EU/status/1338845571403177985,214,0
1338792417479233536,New,2020-12-15 10:26:00,ECDC_EU,ECDC,"RT @EP_ScienceTech: Kari Johansen from @ECDC_EU on approval of #COVID19 vaccine: ""Vaccine developers &amp; the regulatory agencies are trying t…",https://twitter.com/ECDC_EU/status/1338792417479233536,7,0
1338769246948618240,Reply,2020-12-15 08:53:56,ECDC_EU,ECDC,"@ojessen Hi Owe, thanks for your question! By switching to a weekly schedule, ECDC will shift its epidemic intellig… https://t.co/RmmpgNoNW7",https://twitter.com/ECDC_EU/status/1338769246948618240,1,2
1338504136061575168,New,2020-12-14 15:20:28,ECDC_EU,ECDC,Today's update is the last daily update on the #COVID19 situation in the EU/EEA/UK and worldwide. ECDC will switch… https://t.co/omnHvhe7TN,https://twitter.com/ECDC_EU/status/1338504136061575168,6,8
1338498291990990850,New,2020-12-14 14:57:15,ECDC_EU,ECDC,"RT @EUinPL: Przypominamy, że już dziś o godz. 18:00 rozpocznie się #DialogObywatelski z dr. Piotrem Kramarzem, ekspertem @ECDC_EU, poświęco…",https://twitter.com/ECDC_EU/status/1338498291990990850,6,0
1338494265488515078,New,2020-12-14 14:41:15,ECDC_EU,ECDC,".@EUinPL asked us what we know about #COVID19 vaccination.

We delegated our Deputy Chief Scientist - dr Piotr Kram… https://t.co/0wK3Nuv92p",https://twitter.com/ECDC_EU/status/1338494265488515078,2,10
1338487701432053761,New,2020-12-14 14:15:10,ECDC_EU,ECDC,"Today's #COVID19 update (14.12.2020)

Global:
▪ 71 503 614 cases
▪ 1 612 833 deaths

EU/EEA/UK:
▪ 15 083 443 cases… https://t.co/Yx5LV2wYJo",https://twitter.com/ECDC_EU/status/1338487701432053761,11,9
1338224108769845253,New,2020-12-13 20:47:45,ECDC_EU,ECDC,"Today's #COVID19 update (13.12.2020)

Global:
▪ 70 957 979 cases
▪ 1 605 595 deaths

EU/EEA/UK:
▪ 14 959 949 cases… https://t.co/JpvYkLzI4B",https://twitter.com/ECDC_EU/status/1338224108769845253,12,9
1337820010069233664,New,2020-12-12 18:02:00,ECDC_EU,ECDC,RT @EU_Health: @hankjmn1 @EU_Commission @ECDC_EU Conditional marketing authorisation requires a higher level of evidence to be submitted an…,https://twitter.com/ECDC_EU/status/1337820010069233664,3,0
1337819323835043844,New,2020-12-12 17:59:16,ECDC_EU,ECDC,"Today's #COVID19 update (12.12.2020)

Global:
▪ 70 332 414 cases
▪ 1 596 000 deaths

EU/EEA/UK:
▪ 14 824 355 cases… https://t.co/kdaKCv6K9t",https://twitter.com/ECDC_EU/status/1337819323835043844,14,14
1337383914156023808,New,2020-12-11 13:09:07,ECDC_EU,ECDC,"RT @EMA_News: EMA talks to #patients and doctors, pharmacists and nurses, in EMA’s pandemic task force, in regular meetings and to test inf…",https://twitter.com/ECDC_EU/status/1337383914156023808,9,0
